price,area,bathrooms,floor,total_floors,furnishing,transaction,location
31500000,870,2,7,18,2,0,47
14200000,1350,2,10,26,1,0,47
4200000,468,1,1,4,1,0,47
45000000,1352,3,3,5,1,0,47
13500000,1100,3,3,13,0,0,47
6500000,650,2,3,7,0,0,47
6400000,455,1,3,4,1,0,47
13500000,850,2,18,23,1,0,47
5500000,360,1,9,9,1,0,47
7800000,685,1,1,13,2,0,47
13799999,819,2,3,5,2,0,47
18600000,790,2,9,17,1,0,47
3000000,425,1,3,4,0,0,47
5300000,682,2,3,4,1,0,47
15800000,785,2,8,14,2,0,47
8000000,686,2,22,27,0,1,47
16000000,750,2,25,34,0,0,47
39900000,1360,3,12,23,0,0,47
10500000,880,3,1,12,0,0,47
11000000,1600,3,11,13,0,1,47
6000000,516,1,6,7,1,0,47
5000000,430,2,3,5,2,0,47
6700000,426,2,6,8,2,0,47
15000000,750,2,10,17,2,0,47
6500000,450,2,7,7,2,0,47
3900000,325,1,4,4,0,0,47
8500000,450,1,1,3,2,0,47
8000000,527,2,2,4,0,0,47
12500000,1350,3,2,3,2,0,47
6000000,305,1,1,4,0,0,47
15300000,700,2,9,28,0,0,47
4900000,615,2,1,3,0,0,47
3700000,455,1,3,8,1,0,47
17300000,1050,3,8,20,0,0,47
15000000,1050,3,8,19,0,0,47
10500000,760,2,15,15,0,0,47
45000000,1300,3,25,27,0,0,47
8750000,680,2,3,5,0,0,47
6000000,435,2,5,13,0,1,47
5000000,430,1,4,4,2,0,47
2500000,210,1,2,4,1,0,47
25000000,1850,3,10,11,1,0,47
11200000,717,2,6,13,0,0,47
7900000,480,1,1,4,2,0,47
4000000,410,1,6,7,1,0,47
5400000,420,2,4,4,2,0,47
6500000,363,1,4,7,0,0,47
7500000,700,2,4,7,0,0,47
21000000,750,2,3,5,1,0,47
5800000,430,1,5,8,1,0,47
6000000,750,2,3,4,2,0,45
4500000,900,2,4,7,0,0,45
5500000,1000,2,2,3,2,0,45
4800000,750,2,1,5,2,1,45
5200000,1000,2,1,4,2,0,45
13500000,1200,3,3,7,2,0,45
7500000,828,3,5,5,1,1,45
2950000,885,2,2,4,1,1,45
3750000,1000,2,0,3,1,0,45
2400000,640,2,0,4,0,0,45
3700000,965,2,3,3,1,0,45
2200000,500,2,4,6,2,0,45
24000000,1850,4,3,7,0,1,45
5100000,800,2,1,4,0,0,45
2800000,450,1,1,1,0,0,45
6000000,950,2,1,4,1,0,45
4000000,944,2,3,4,0,0,45
5670000,954,3,4,16,1,1,45
18100000,1500,4,2,4,2,0,45
2350000,625,2,4,4,0,0,45
3100000,680,2,4,4,0,1,45
7500000,828,3,5,5,1,1,45
4200000,805,3,2,4,1,0,45
3500000,650,2,2,2,0,0,45
2800000,980,2,5,8,0,0,45
5060000,892,2,1,16,1,0,45
4500000,1100,2,1,3,1,0,45
5500000,950,2,1,4,2,0,45
2300000,850,2,3,6,0,0,45
10000000,975,3,4,4,0,0,45
6000000,909,2,5,8,1,0,45
4090000,950,2,2,8,1,1,45
4200000,800,2,2,4,0,1,45
6500000,1250,3,2,3,2,0,45
3500000,950,2,4,4,1,0,45
5100000,900,3,3,5,0,1,45
12500000,1350,3,2,6,0,1,45
5500000,1140,2,6,6,0,0,45
6000000,939,3,5,16,1,1,45
4900000,900,2,1,4,0,0,45
5650000,1000,3,2,4,0,0,45
6000000,1100,3,3,8,1,0,45
5200000,560,1,7,7,2,0,45
7500000,1200,3,6,8,1,1,45
4300000,800,2,2,4,0,1,45
4400000,800,2,3,6,0,1,45
6500000,950,3,2,4,0,1,45
2300000,770,2,3,5,0,0,45
2200000,465,1,2,4,0,0,45
3700000,800,2,3,4,0,1,45
3800000,800,2,2,4,0,1,45
3700000,900,1,1,4,1,0,45
3800000,800,2,2,4,0,1,45
4050000,1025,2,3,3,1,1,45
8500000,1100,3,5,10,1,0,45
2120000,600,2,2,8,0,1,45
7200000,1200,3,7,7,1,0,45
2600000,980,2,5,8,1,0,45
7000000,1200,3,7,7,1,0,45
5530000,1418,3,5,16,0,1,45
7800000,1000,2,0,5,1,1,45
4850000,700,2,2,3,1,0,45
4600000,750,2,4,26,1,0,45
2700000,512,2,2,3,0,0,45
7500000,850,2,3,8,0,0,45
5330000,750,2,3,6,1,1,45
6200000,850,2,3,11,0,0,45
5640000,1248,2,13,13,2,1,45
11200000,1365,4,2,3,1,0,45
4800000,650,2,2,4,0,1,45
5000000,1300,3,7,7,0,0,45
7500000,1140,3,3,4,0,0,45
3500000,600,2,5,6,1,0,45
3500000,950,2,3,3,2,0,45
8700000,1300,3,3,7,1,0,45
8500000,1200,3,1,10,0,1,45
3100000,700,1,1,3,1,0,45
5000000,1000,2,5,6,1,0,45
25099999,2300,4,5,9,0,0,45
4500000,960,2,1,5,1,0,45
1500000,450,1,0,3,0,0,45
4600000,980,2,1,4,0,0,45
5000000,1250,3,2,4,1,1,45
7300000,1100,3,5,10,1,1,45
7000000,1100,3,7,10,0,1,45
5100000,900,2,6,10,0,1,45
7700000,780,2,1,3,1,0,45
4200000,750,2,5,6,0,1,45
5500000,750,2,2,4,1,0,45
4750000,750,2,1,5,1,1,45
4500000,750,1,1,3,1,0,45
4500000,603,2,4,5,0,0,45
3360000,1050,2,1,3,1,0,45
13500000,1442,2,4,4,1,1,45
5300000,1200,3,1,4,0,1,45
3800000,975,2,2,7,0,0,45
7500000,800,2,2,3,1,0,45
5600000,955,3,1,16,1,1,45
3600000,848,2,5,8,2,0,45
2200000,603,1,1,5,1,0,45
3000000,750,2,4,4,0,1,45
3200000,650,2,3,4,0,0,45
5000000,800,2,0,3,2,0,45
3600000,1300,3,1,1,1,1,45
5710000,955,3,3,16,1,1,45
3600000,750,2,4,5,0,1,45
5790000,623,2,5,5,1,1,45
4000000,400,1,1,3,0,0,45
3800000,700,2,1,4,0,0,45
6100000,1000,2,0,6,1,1,45
5980000,690,2,4,5,1,1,45
2500000,750,1,2,4,0,0,45
8700000,998,3,4,7,0,0,45
16000000,1700,3,7,10,0,0,45
11000000,1000,3,3,4,0,0,45
13000000,1400,3,2,5,0,0,45
5500000,600,2,1,2,1,0,45
6200000,1500,3,2,4,0,0,45
2650000,600,2,2,4,0,0,45
6010000,693,2,4,5,1,1,45
4500000,790,2,3,4,0,1,45
6000000,950,2,2,3,2,0,45
14000000,1350,3,1,5,0,1,45
5500000,801,2,2,7,1,0,45
22500000,1800,4,0,4,2,1,45
4700000,800,2,4,6,0,0,45
6500000,860,2,2,3,0,1,45
4600000,850,2,2,4,1,1,45
5000000,700,2,2,4,1,1,45
3100000,700,2,3,3,0,0,45
4500000,750,2,3,4,1,0,45
7000000,1500,2,1,3,1,0,45
12500000,1100,3,1,5,0,0,45
7500000,1100,2,3,4,1,0,45
6200000,800,2,4,5,0,0,45
8000000,1000,2,0,3,1,0,45
7000000,1100,3,2,4,1,1,45
4200000,700,2,2,4,1,0,45
1600000,380,1,3,4,0,0,45
5800000,825,2,3,4,0,0,45
4200000,790,2,1,3,1,0,45
4700000,1225,2,5,6,0,0,45
11500000,1400,3,5,6,0,0,45
3900000,700,2,1,4,1,0,45
4500000,650,2,3,5,1,0,45
4800000,550,2,4,11,2,0,45
14000000,1200,3,2,6,1,0,45
5800000,900,2,4,4,0,0,45
5500000,860,2,2,3,0,0,45
3000000,800,2,2,4,1,0,45
4990000,950,2,1,4,1,1,45
5400000,1395,2,2,5,0,0,45
4000000,800,2,4,4,0,1,45
4100000,924,2,3,3,1,0,45
3600000,750,2,4,5,0,1,45
4500000,900,2,1,4,0,0,45
1600000,292,1,1,3,0,0,45
3500000,1100,2,2,4,1,0,45
2400000,625,2,1,4,0,0,45
5610000,943,2,2,16,0,1,45
5100000,900,3,1,3,1,0,45
4500000,850,2,4,5,0,1,45
28100000,760,2,20,21,0,1,43
16500000,620,2,8,12,0,0,43
110000000,1800,3,23,30,1,0,43
74900000,1730,5,18,29,0,0,43
8500000,650,2,13,14,1,1,43
11500000,410,1,17,17,0,0,43
9500000,430,1,7,7,0,0,43
60000000,941,2,2,7,1,0,43
19100000,700,2,4,12,1,1,43
41500000,950,2,7,27,1,0,43
11000000,650,2,8,22,0,1,43
9600000,476,1,1,23,0,0,43
57500000,1382,3,17,27,0,0,43
21500000,750,2,7,21,1,0,43
31500000,870,2,9,21,1,1,43
41800000,1350,3,35,44,2,0,43
31500000,777,2,3,5,0,1,43
12400000,527,2,6,22,1,0,43
8500000,330,2,20,40,2,0,43
105000000,2300,4,24,33,1,0,43
17000000,630,2,3,8,0,0,43
16900000,613,2,3,5,0,0,43
32500000,600,2,7,9,2,0,43
46500000,1280,4,6,16,0,0,43
89900000,2500,4,25,34,0,0,43
13600000,430,2,5,9,1,0,43
12500000,410,2,9,16,1,1,43
2600000,308,1,4,7,0,0,43
50000000,1500,3,4,19,1,0,43
10800000,340,1,5,22,0,1,43
32500000,1052,3,10,22,0,1,43
5300000,220,1,4,7,0,0,43
90000000,945,3,6,6,1,0,43
61000000,1300,3,25,27,0,0,43
44000000,1030,2,10,23,1,0,43
9000000,700,2,2,7,1,0,43
47500000,836,2,5,7,0,0,43
9500000,650,2,3,7,0,0,43
10000000,805,2,11,20,1,1,43
43000000,1165,3,14,24,0,0,43
6900000,320,1,5,5,0,0,43
68000000,2418,6,25,55,0,0,43
17000000,650,2,4,7,0,0,43
15000000,585,2,3,5,0,1,43
28000000,825,2,6,27,1,0,43
58500000,1850,5,9,13,0,0,43
69000000,1985,6,11,13,0,0,43
12800000,1080,3,17,20,1,1,43
147500000,2800,5,40,60,1,0,43
3500000,390,1,9,9,0,0,43
4600000,182,1,4,6,1,0,43
10500000,400,1,20,22,0,0,43
7400000,694,2,4,21,0,1,43
12700000,440,2,3,7,1,0,43
58500000,800,2,3,21,1,0,43
95000000,1700,4,10,18,1,0,43
10500000,475,2,5,22,0,0,43
55000000,1260,3,3,7,1,0,43
36500000,1091,3,40,54,0,0,43
5600000,570,3,5,23,0,1,43
4990000,410,3,5,14,0,1,43
10700000,475,2,10,22,0,0,43
8000000,305,1,5,20,0,0,43
9500000,400,2,5,7,1,0,43
26500000,845,3,8,10,0,0,43
50000000,900,2,3,19,0,0,43
12000000,780,2,13,36,0,0,43
88500000,2100,4,18,18,0,1,43
37000000,850,2,3,5,1,0,43
60000000,1225,3,3,7,0,1,43
80000000,1100,2,7,9,2,0,43
30000000,800,2,2,3,2,0,43
55500000,1600,4,7,7,0,0,43
105000000,2264,5,21,36,0,0,43
40000000,980,3,1,10,2,0,43
88500000,2000,4,16,22,0,0,43
57500000,1400,3,4,20,0,0,43
58000000,1314,3,9,27,1,0,43
18400000,593,2,6,16,1,0,43
19000000,762,2,12,20,0,1,43
25000000,962,3,15,20,0,1,43
19900000,690,2,7,18,0,1,43
39000000,1200,2,11,26,0,0,43
20000000,800,2,4,18,0,0,43
85000000,2100,5,16,28,2,1,43
3060000,435,2,8,9,0,0,43
25000000,736,2,5,14,0,0,43
29000000,1050,3,19,27,0,0,43
18500000,650,2,8,18,0,0,43
13799999,533,2,6,9,1,0,43
41000000,1100,3,26,35,0,0,43
55000000,1352,4,17,58,0,0,43
25700000,866,2,10,21,0,1,43
35000000,1300,3,12,15,2,0,43
35000000,500,2,0,12,1,0,43
12500000,500,2,4,7,0,0,43
11500000,437,2,16,23,0,0,43
39000000,699,2,6,7,2,0,43
5750000,482,1,0,7,2,0,43
32000000,927,2,22,40,0,0,43
12500000,418,2,3,5,2,0,43
85000000,1280,3,12,22,1,1,43
4100000,500,2,3,5,1,0,43
4100000,500,2,3,5,1,0,43
12500000,410,1,20,22,0,1,43
10500000,730,2,11,18,0,0,43
82500000,1630,3,11,20,0,1,43
18500000,700,2,15,36,0,1,43
7500000,270,1,0,4,0,0,43
33500000,994,2,23,40,0,0,43
9900000,440,2,12,16,0,1,43
10000000,590,1,20,23,0,0,43
24500000,900,2,6,20,1,0,43
18800000,698,2,6,9,0,1,43
3500000,250,1,0,6,2,0,43
11500000,623,2,10,22,1,1,43
11700000,559,2,16,23,0,1,43
12000000,650,2,6,12,0,0,43
26000000,700,2,5,20,1,0,43
41300000,1200,3,8,11,0,0,43
45000000,1300,3,11,14,0,0,43
24900000,750,2,11,14,0,0,43
16500000,712,2,7,16,0,1,43
50000000,1050,3,15,30,0,0,43
24400000,600,2,3,10,0,0,43
3600000,359,1,13,14,2,1,43
19500000,724,2,6,9,0,1,43
32500000,700,2,6,7,2,0,43
117500000,2100,3,23,68,0,0,43
21100000,669,2,6,7,0,0,43
46000000,1000,3,9,21,0,0,43
120000000,2636,5,25,67,0,1,43
3300000,390,1,5,22,0,1,43
19000000,430,2,9,12,1,1,43
6000000,225,1,2,7,2,0,43
35000000,850,4,2,13,0,0,43
41000000,1154,2,8,11,0,0,43
18000000,700,2,7,7,0,0,43
21000000,650,2,2,8,1,0,43
50000000,1118,3,25,41,0,0,43
52000000,1130,3,9,21,1,1,43
33600000,760,2,7,12,0,1,43
6500000,625,2,8,16,1,0,43
19000000,650,2,12,20,0,1,43
60000000,1390,3,20,28,0,0,43
15000000,500,2,11,21,1,0,43
31100000,700,2,4,6,1,0,43
17800000,730,2,7,27,1,0,43
7000000,325,1,6,7,2,0,43
44100000,935,2,3,5,0,1,43
40400000,856,2,3,5,0,1,43
63099999,1339,3,3,5,0,1,43
73500000,1408,3,3,5,0,1,43
8000000,330,1,0,6,0,0,43
8500000,451,2,12,18,0,0,43
10800000,625,2,10,14,0,0,43
7000000,269,1,4,22,0,0,43
16500000,651,2,4,15,1,0,43
13200000,650,2,5,13,0,0,43
120000000,1600,4,20,56,1,0,43
18000000,752,2,12,14,1,0,43
8800000,400,1,7,7,1,0,43
11500000,460,2,5,7,1,0,43
11000000,415,2,5,10,0,0,43
220000000,2300,4,3,5,0,1,43
5500000,640,2,2,8,1,0,43
25000000,620,2,5,20,2,0,43
11500000,440,2,1,15,0,1,43
100000000,1200,3,9,14,0,1,43
18000000,700,2,4,5,1,0,43
14000000,450,2,3,8,0,0,43
61500000,1604,4,30,36,0,1,43
18000000,710,2,5,18,1,0,43
20500000,742,2,5,22,0,0,43
33000000,777,2,5,23,1,1,43
36300000,777,2,5,23,1,1,43
125000000,2800,4,42,60,0,0,43
13000000,435,2,1,7,0,0,43
38000000,1075,2,18,28,0,0,43
43099999,1303,3,17,60,0,0,43
13500000,600,2,3,8,1,0,43
27500000,800,2,2,20,0,0,43
64000000,1300,3,10,21,1,1,43
8600000,657,2,6,7,1,0,43
11000000,425,2,5,8,0,0,43
105000000,1200,3,12,15,2,0,43
17500000,661,2,8,36,0,0,43
85000000,2100,3,38,67,0,0,43
15000000,762,2,26,30,1,0,43
9500000,495,2,21,30,1,0,43
17900000,750,2,4,7,0,0,43
12800000,630,2,6,30,1,0,43
9200000,750,2,12,12,0,0,43
4100000,584,2,2,7,1,0,43
90000000,1600,3,34,91,1,1,43
32000000,500,1,2,14,0,0,43
110000000,1965,4,3,5,1,1,43
16000000,720,2,7,14,0,1,43
37500000,900,2,7,32,0,1,43
71500000,1367,5,17,52,1,1,43
8000000,300,1,6,7,1,0,43
105000000,2300,4,9,20,1,0,43
18000000,631,2,17,45,0,1,43
4500000,361,2,3,4,1,0,43
32500000,1005,2,18,21,2,0,43
165000000,3650,5,6,15,1,0,43
17500000,680,2,19,42,2,0,43
52500000,1000,3,1,10,1,0,43
6800000,350,1,8,18,0,0,43
100000000,2100,5,31,38,1,1,43
46000000,970,2,5,21,2,0,43
65000000,1450,4,12,21,1,1,43
65000000,1900,3,10,25,0,0,43
28500000,1172,3,13,15,2,0,43
37500000,900,2,27,47,0,0,43
41500000,723,2,31,41,0,0,43
8500000,425,2,10,22,0,1,43
41500000,890,2,4,12,1,0,43
17100000,600,2,19,22,2,0,43
14000000,658,2,5,13,0,0,43
26000000,985,3,20,39,1,1,43
7500000,560,1,3,3,0,0,43
45000000,900,2,3,5,1,0,43
18600000,716,2,21,21,0,1,43
23400000,842,3,6,21,0,1,43
23500000,770,2,11,40,0,0,43
420000000,7400,7,2,30,1,0,43
27500000,935,2,20,48,1,0,43
25000000,565,2,0,3,1,0,43
25000000,933,3,8,14,0,1,43
13700000,488,1,9,20,0,1,43
16500000,812,2,13,16,0,1,43
13000000,408,2,5,11,2,0,43
15000000,465,2,6,7,2,0,43
25000000,700,1,1,7,2,0,43
7500000,850,2,2,7,0,0,43
52500000,1475,3,11,16,0,0,43
17900000,710,2,14,18,0,0,43
14500000,850,2,12,12,0,0,43
12800000,1080,3,17,20,1,1,43
32500000,850,2,4,5,1,0,43
15400000,650,2,4,4,2,0,43
35000000,777,2,5,23,1,1,43
28900000,1150,3,16,36,1,1,43
22000000,802,2,18,39,1,0,43
19000000,753,2,37,38,0,0,43
13200000,495,2,3,5,0,0,43
110000000,2500,4,25,37,0,0,43
90000000,1946,3,3,5,1,0,43
57500000,1150,3,6,10,0,0,43
160000000,1800,4,2,6,0,0,43
39200000,889,2,9,27,1,0,43
28100000,912,3,11,60,0,1,43
75000000,1400,3,10,14,2,0,43
61100000,2000,5,3,5,1,0,43
97500000,1350,4,8,13,0,0,43
14500000,680,2,23,34,0,1,43
15500000,750,2,4,10,1,0,43
11000000,750,2,16,18,0,0,43
55000000,2000,4,15,19,0,1,43
160000000,2500,5,10,16,0,1,43
60000000,1655,4,3,5,1,1,43
4000000,250,1,0,7,0,0,43
10500000,334,1,1,3,0,0,43
56000000,1400,4,14,21,1,0,43
23500000,888,2,3,5,1,0,43
50000000,1500,4,4,10,1,0,43
16000000,800,2,5,55,0,1,43
23500000,725,2,18,21,0,0,43
28000000,800,2,5,22,2,0,43
11200000,450,1,4,7,0,0,43
17500000,470,2,3,5,0,0,43
43200000,1321,4,3,5,1,0,43
2300000,500,1,7,7,1,0,43
10500000,425,2,2,7,0,0,43
5200000,700,2,7,7,1,0,43
6800000,380,1,7,7,0,0,43
270000000,3500,3,6,12,1,0,43
40000000,1275,4,1,8,0,0,43
10600000,423,2,9,16,1,0,43
8900000,385,1,7,12,2,0,43
82000000,1500,3,20,60,1,0,43
8000000,352,1,7,14,0,0,43
34000000,1185,3,8,21,0,0,43
220000000,4200,6,75,91,0,1,43
140000000,2000,4,18,22,2,0,43
21000000,850,2,1,6,2,0,43
21000000,780,2,5,12,0,0,43
37000000,850,2,18,41,0,0,43
12000000,650,2,14,21,1,0,43
14000000,840,2,12,22,0,1,43
11000000,500,2,13,22,1,1,43
45400000,1763,5,23,40,0,0,43
34000000,1156,3,33,40,1,0,43
37500000,1075,2,10,28,0,0,43
21000000,750,2,10,21,1,0,43
7800000,308,1,12,40,2,0,43
20000000,648,2,18,34,1,1,43
18500000,742,2,21,26,1,0,43
100000000,1600,4,34,36,1,0,43
4200000,480,1,3,4,0,0,43
12500000,700,1,2,13,1,0,43
2800000,450,2,3,5,1,0,43
15200000,554,2,7,11,1,0,43
19000000,746,3,5,7,1,0,43
58000000,1208,3,12,18,1,0,43
19800000,761,2,15,23,0,1,43
10000000,805,2,2,2,1,1,43
22500000,650,2,9,12,1,0,43
8500000,700,2,4,7,0,0,43
14500000,685,2,5,21,0,0,43
34500000,1700,3,17,20,1,1,43
28000000,1350,3,8,20,1,0,43
52100000,788,2,6,10,1,1,43
58000000,1100,3,26,36,0,0,43
26500000,720,2,7,12,0,0,43
5000000,500,1,2,4,2,0,43
17700000,480,1,12,18,1,0,43
4000000,430,2,5,17,1,0,43
220000000,3400,10,70,85,2,0,43
53000000,1500,3,15,22,1,0,43
15000000,420,1,2,3,2,0,43
28000000,1008,3,10,19,0,1,43
75000000,2150,6,20,22,1,1,43
33000000,1000,3,12,20,0,1,43
40000000,1368,4,2,17,2,0,43
9250000,690,2,10,18,1,1,43
48000000,890,2,60,78,1,1,43
8500000,350,1,19,22,0,1,43
32500000,950,2,2,22,1,0,43
37500000,1100,3,15,23,0,0,43
16500000,600,2,1,4,1,0,43
20000000,735,2,15,36,1,0,43
30000000,730,2,2,22,0,0,43
3500000,380,1,4,4,0,0,43
35400000,955,2,3,5,1,1,43
22000000,775,2,4,8,0,0,43
30000000,750,2,10,21,0,0,43
21500000,828,2,7,17,0,1,43
6500000,225,1,14,24,1,0,43
34000000,777,2,11,22,1,1,43
20500000,700,2,5,15,0,0,43
65000000,1180,3,5,8,2,0,43
27000000,960,3,1,8,1,0,43
16500000,648,2,3,8,1,0,43
55000000,720,2,1,9,2,0,43
18500000,800,3,2,14,0,0,43
8000000,371,2,18,23,1,0,43
31000000,1088,3,21,37,0,1,43
8700000,680,2,14,20,0,1,43
3700000,480,2,2,3,2,0,43
11500000,420,1,7,15,1,0,43
92500000,1800,4,21,21,0,0,43
12500000,525,2,12,13,1,0,43
16500000,690,2,7,20,0,0,43
19400000,663,2,3,43,1,0,43
9200000,673,2,15,16,1,1,43
31500000,700,2,4,4,1,0,43
37500000,1050,2,39,42,0,0,43
21000000,700,2,7,20,0,0,43
23500000,615,2,5,15,0,0,43
37000000,1250,3,9,18,0,0,43
19000000,750,2,9,16,0,1,43
33500000,1100,3,16,28,2,0,43
30000000,888,2,14,22,0,0,43
23000000,750,2,18,22,1,0,43
20500000,750,2,13,22,1,0,43
33000000,777,2,29,38,2,0,43
32500000,750,2,10,28,1,0,43
8000000,596,2,0,4,1,0,43
11500000,435,2,9,21,2,1,43
35000000,1300,3,5,27,0,0,43
73500000,2005,4,10,23,1,1,43
16500000,681,2,12,22,0,1,43
19000000,650,2,4,22,0,0,43
13500000,660,2,3,6,2,0,43
21000000,752,2,10,22,2,0,43
18000000,627,2,9,30,0,0,43
22500000,1008,3,15,22,1,0,43
22500000,671,2,16,22,0,0,43
42500000,700,2,4,11,2,0,43
16000000,558,2,7,9,0,0,43
3600000,380,2,8,14,1,0,43
12900000,471,2,15,40,2,1,43
23000000,750,2,10,15,1,0,43
7000000,614,2,2,7,0,0,43
9500000,419,2,6,18,2,0,43
16800000,665,2,7,20,1,0,43
37500000,1045,3,17,37,0,1,43
8600000,421,2,7,8,2,0,43
14500000,389,2,3,22,0,0,43
32500000,850,1,7,7,1,0,43
22000000,750,3,12,35,0,0,43
14000000,378,2,11,23,1,1,43
125000000,2850,5,14,35,0,0,43
68500000,1458,3,10,16,0,1,43
56000000,1272,4,12,27,0,0,43
42500000,1100,3,3,5,1,0,43
30000000,1230,4,29,36,1,0,43
23600000,1002,3,30,34,1,1,43
75000000,2220,1,8,18,1,0,43
13000000,500,2,3,5,0,0,43
42000000,1610,4,10,17,1,1,43
11500000,450,2,3,5,0,0,43
230000000,3700,5,15,21,2,0,43
10500000,417,2,8,25,1,0,43
8800000,369,2,5,7,0,0,43
45000000,1078,4,7,54,0,0,43
18000000,720,2,1,3,0,0,43
4000000,466,2,7,14,0,0,43
30000000,990,2,14,39,2,1,43
5000000,535,2,3,5,2,0,43
260000000,3100,4,3,5,1,1,43
15600000,624,2,8,16,0,1,43
25000000,750,2,5,17,2,0,43
8900000,408,2,8,16,0,1,43
25000000,780,2,15,45,1,0,43
18500000,985,2,3,8,2,0,43
27000000,1000,3,7,7,0,0,43
10700000,500,2,1,7,1,0,43
132000000,1600,3,44,91,1,1,43
15000000,690,2,3,7,1,0,43
145000000,2500,5,3,5,1,0,43
7200000,455,2,12,22,0,0,43
14000000,509,2,7,16,0,0,43
85000000,2950,7,1,10,2,1,43
4700000,425,2,3,7,1,0,43
6000000,300,1,3,7,0,0,43
31000000,990,3,3,10,0,0,43
81500000,1800,4,32,42,0,1,43
12000000,430,2,11,16,1,0,43
6000000,615,2,2,14,0,1,43
22500000,710,2,4,20,1,0,43
32500000,1048,3,16,44,0,1,43
17000000,700,2,3,6,2,0,43
40000000,1457,3,5,14,2,0,43
57500000,1580,5,4,22,2,0,43
6800000,272,1,21,21,0,0,43
16000000,400,2,1,6,2,0,43
18200000,650,2,18,22,1,0,43
32500000,1255,3,34,53,0,0,43
116000000,2070,6,3,5,0,1,43
32000000,1000,3,6,7,0,0,43
34000000,840,2,4,22,0,0,43
80399999,2000,4,16,40,0,1,43
34800000,864,2,30,37,1,1,43
27500000,773,2,4,16,1,0,43
8800000,416,1,7,7,1,0,43
22500000,1000,3,5,7,1,0,43
31500000,745,2,5,14,1,0,43
9900000,333,1,10,22,0,1,43
10300000,450,2,2,12,1,0,43
9000000,499,2,15,15,1,0,43
32200000,1359,3,16,29,0,0,43
12500000,650,2,2,21,0,0,43
60599999,1681,5,3,5,1,1,43
3650000,486,2,10,14,1,0,43
47699999,905,2,11,40,0,1,43
95500000,1600,5,35,77,1,0,43
4700000,492,2,7,18,1,1,43
28000000,174,3,30,36,0,1,43
16800000,760,2,10,10,1,0,43
19000000,710,2,5,14,1,0,43
70000000,2320,1,7,18,1,0,43
21500000,637,2,15,21,0,1,43
31800000,1100,3,10,21,0,0,43
13300000,495,2,4,17,0,0,43
6990000,323,2,8,16,0,1,43
30000000,1068,2,7,21,1,0,43
39000000,699,2,6,7,1,0,43
28500000,1000,2,15,28,0,0,43
28500000,912,2,25,45,1,0,43
24000000,982,2,25,34,0,0,43
30000000,864,2,18,35,0,1,43
29000000,1131,3,29,34,0,0,43
11600000,561,2,20,23,0,1,43
11500000,561,2,16,23,0,1,43
11500000,573,2,21,23,0,1,43
40599999,1800,4,8,17,0,1,43
3560000,450,2,3,5,2,0,43
106000000,2300,5,8,20,1,0,43
14500000,480,2,3,7,1,0,43
38500000,1000,3,15,21,1,0,43
40500000,1118,3,21,36,0,1,43
54000000,850,2,3,10,2,0,43
88500000,2075,5,27,54,0,0,43
29500000,800,2,10,15,0,0,43
21500000,700,2,5,29,2,0,43
48000000,1150,3,10,15,2,0,43
8000000,350,1,7,7,0,0,43
75000000,1800,4,10,25,1,0,43
29900000,955,2,32,44,1,0,43
67500000,1140,3,16,16,2,0,43
24900000,753,2,5,11,0,0,43
32100000,1050,3,9,21,0,0,43
10000000,436,2,10,12,0,0,43
18000000,690,2,8,9,1,0,43
48500000,1375,4,1,9,2,0,43
15100000,620,2,1,4,1,0,43
34600000,1500,3,10,15,0,0,43
12200000,452,2,6,40,0,0,43
9700000,422,1,4,6,0,0,43
24900000,783,2,19,22,0,1,43
28000000,620,2,4,7,1,0,43
35000000,1280,3,2,25,0,0,43
48099999,1785,5,12,18,1,1,43
33500000,1130,3,11,15,1,0,43
6200000,400,2,1,13,0,0,43
10000000,425,2,2,7,1,0,43
20000000,606,2,1,5,2,0,43
9800000,675,2,2,13,0,0,43
26000000,708,2,5,8,0,0,43
8800000,600,2,3,7,0,0,43
46700000,1128,4,17,37,0,1,43
28500000,925,2,16,43,0,0,43
29000000,925,2,30,43,0,0,43
38500000,1330,4,34,43,0,0,43
35000000,1100,2,35,43,0,0,43
15500000,486,1,12,43,0,0,43
22500000,882,2,4,17,0,0,43
27000000,1152,3,7,25,0,1,43
11500000,735,2,10,20,0,1,43
6900000,388,2,1,5,1,0,43
12500000,650,2,4,8,1,0,43
14000000,575,2,0,7,1,0,43
28500000,955,2,3,5,1,0,43
60000000,1650,4,3,5,1,0,43
13000000,811,3,10,20,0,1,43
92500000,1400,3,8,16,1,0,43
34000000,913,2,3,31,0,1,43
168000000,2500,4,28,56,0,0,43
13000000,515,2,1,7,0,0,43
17500000,750,2,4,7,1,0,43
17000000,590,2,4,23,0,0,43
13400000,495,2,6,9,0,1,43
14600000,450,2,4,7,2,0,43
8500000,354,2,8,9,0,1,43
28500000,1050,3,1,7,2,0,43
300000000,4200,9,46,55,0,0,43
6500000,480,2,11,14,1,1,43
9950000,650,2,10,22,0,0,43
27500000,700,2,5,7,0,0,43
38500000,1120,4,19,35,0,1,43
29000000,750,2,11,24,0,0,43
9500000,450,2,3,7,0,0,43
43500000,732,2,25,40,1,0,43
22500000,713,2,4,7,0,0,43
40000000,1201,1,18,42,0,0,43
38000000,756,2,9,18,0,0,43
9600000,440,2,4,18,0,0,43
19100000,640,2,3,5,0,0,43
